price,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp,subject
50,265,23,65,3,2013-07-19T18:11:57Z,Musical Instruments
25,196,16,35,2.5,2015-01-22T16:06:05Z,Musical Instruments
50,292,18,130,7,2014-03-24T16:33:14Z,Musical Instruments
60,14,3,41,1.5,2017-05-01T21:04:16Z,Musical Instruments
40,16,3,12,0.633333333,2016-12-14T21:53:51Z,Musical Instruments
35,114,8,59,2,2014-10-01T10:06:34Z,Musical Instruments
195,185,8,70,7.5,2015-11-05T23:30:42Z,Musical Instruments
40,42,8,17,1.5,2016-10-12T16:54:54Z,Musical Instruments
45,57,9,15,2,2016-02-16T17:19:38Z,Musical Instruments
50,17,4,37,1.5,2015-12-06T22:37:13Z,Musical Instruments
40,70,6,18,1,2015-06-17T21:41:42Z,Musical Instruments
20,245,8,34,1.5,2013-11-26T23:41:44Z,Musical Instruments
40,76,4,23,3.5,2016-04-13T06:49:29Z,Musical Instruments
50,44,2,40,7.5,2016-05-24T16:46:58Z,Musical Instruments
45,80,5,24,4.5,2016-07-29T21:24:14Z,Musical Instruments
50,68,8,126,7.5,2014-10-29T19:43:02Z,Musical Instruments
175,54,0,18,2.5,2017-03-30T03:30:37Z,Musical Instruments
45,80,4,112,3,2015-10-16T17:11:30Z,Musical Instruments
50,85,2,30,1.5,2016-03-31T17:45:31Z,Musical Instruments
40,57,7,16,4,2014-01-22T06:22:03Z,Musical Instruments
55,12,1,38,1,2017-05-04T21:54:35Z,Musical Instruments
20,11,2,53,1.5,2017-05-17T20:40:25Z,Musical Instruments
40,42,4,196,5.5,2017-01-16T15:41:04Z,Musical Instruments
40,20,4,24,1.5,2016-02-23T18:24:02Z,Musical Instruments
20,41,3,48,2,2015-07-06T18:23:31Z,Musical Instruments
20,5,1,7,0.583333333,2017-04-19T20:52:48Z,Musical Instruments
35,119,8,52,3.5,2012-01-26T05:36:39Z,Musical Instruments
40,22,2,17,0.716666667,2016-02-12T14:41:40Z,Musical Instruments
50,20,6,24,2,2017-05-17T16:50:41Z,Musical Instruments
20,17,3,13,1,2014-05-16T17:02:00Z,Musical Instruments
20,82,3,62,3.5,2017-03-14T16:24:13Z,Musical Instruments
35,79,3,15,1.5,2014-02-25T19:47:53Z,Musical Instruments
20,21,2,11,1,2014-03-10T02:09:54Z,Musical Instruments
40,29,4,22,1.5,2016-07-18T21:54:18Z,Musical Instruments
30,31,4,5,1,2016-04-24T16:32:40Z,Musical Instruments
50,156,4,62,3,2015-09-22T22:02:02Z,Musical Instruments
20,12,2,12,1,2014-07-18T02:11:57Z,Musical Instruments
35,74,6,13,1.5,2016-02-15T16:59:22Z,Musical Instruments
40,353,1,30,3.5,2014-06-23T14:11:47Z,Musical Instruments
20,137,12,17,2.5,2013-05-29T23:20:37Z,Musical Instruments
40,59,1,28,4,2016-08-18T22:00:29Z,Musical Instruments
180,47,7,13,3,2016-07-12T19:26:29Z,Musical Instruments
35,71,3,16,2,2014-03-01T18:53:36Z,Musical Instruments
80,21,3,38,2.5,2016-11-16T17:34:03Z,Musical Instruments
40,36,4,8,1,2016-10-04T17:36:42Z,Musical Instruments
40,8,1,15,1,2017-03-21T20:54:20Z,Musical Instruments
0,375,0,9,1,2017-07-02T21:55:41Z,Musical Instruments
50,215,5,80,4,2014-03-18T02:25:11Z,Musical Instruments
35,80,2,16,2,2014-03-17T15:18:34Z,Musical Instruments
20,31,1,10,1,2015-08-14T18:30:56Z,Musical Instruments
20,56,3,10,0.633333333,2013-12-13T01:34:44Z,Musical Instruments
50,18,1,9,2,2016-05-12T17:52:37Z,Musical Instruments
20,57,8,28,1,2016-06-09T04:54:44Z,Musical Instruments
20,59,3,6,2,2013-11-26T16:12:43Z,Musical Instruments
20,6,0,27,1,2015-12-17T20:36:08Z,Musical Instruments
75,4,0,16,1,2016-03-29T00:11:57Z,Musical Instruments
50,4,0,17,1.5,2017-05-02T13:26:22Z,Musical Instruments
95,3,0,41,2.5,2016-03-09T00:34:03Z,Musical Instruments
20,7,0,17,0.533333333,2014-11-30T20:48:59Z,Musical Instruments
60,2,0,11,1.5,2016-09-21T04:58:08Z,Musical Instruments
20,3,0,35,2.5,2015-12-17T18:14:23Z,Musical Instruments
20,3,0,28,1,2015-10-20T20:02:26Z,Musical Instruments
60,1,0,11,1,2016-10-03T22:36:29Z,Musical Instruments
40,3,0,16,1.5,2017-04-26T17:28:12Z,Musical Instruments
20,3,1,14,1,2015-01-09T03:55:17Z,Musical Instruments
25,3,0,5,0.533333333,2015-01-13T15:45:05Z,Musical Instruments
50,164,0,20,2,2015-04-15T18:00:06Z,Musical Instruments
40,28,2,11,1.5,2016-10-27T19:48:23Z,Musical Instruments
50,47,0,82,4,2016-07-28T02:46:15Z,Musical Instruments
40,15,0,11,1,2017-02-15T20:44:12Z,Musical Instruments
30,151,1,5,0.55,2014-10-16T12:34:42Z,Musical Instruments
95,14,1,34,2.5,2016-04-13T21:02:15Z,Musical Instruments
40,16,1,29,3,2016-04-13T06:01:56Z,Musical Instruments
35,19,1,4,0.55,2015-10-04T21:39:58Z,Musical Instruments
30,14,1,13,1.5,2016-12-15T03:58:40Z,Musical Instruments
20,40,1,27,1,2012-08-31T22:06:29Z,Musical Instruments
50,41,0,43,2,2016-07-28T03:10:09Z,Musical Instruments
30,9,1,24,2,2016-10-22T00:02:49Z,Musical Instruments
50,46,0,91,7,2015-09-23T17:14:50Z,Musical Instruments
20,75,0,11,1,2013-10-16T16:25:07Z,Musical Instruments
40,19,0,30,3.5,2016-04-13T06:13:18Z,Musical Instruments
20,22,0,10,0.6,2015-10-19T00:15:00Z,Musical Instruments
40,17,0,38,3,2016-04-13T05:57:35Z,Musical Instruments
30,26,0,14,1,2017-01-13T17:26:06Z,Musical Instruments
95,2,0,86,5.5,2017-05-04T16:44:06Z,Musical Instruments
20,13,0,69,1.5,2016-04-01T06:53:55Z,Musical Instruments
20,1,0,6,0.566666667,2017-05-29T03:40:21Z,Musical Instruments
20,14,1,49,2.5,2016-01-22T20:11:29Z,Musical Instruments
20,6,1,14,1.5,2017-04-10T16:57:05Z,Musical Instruments
20,31,0,10,1,2013-12-12T23:29:50Z,Musical Instruments
135,1,1,5,0.5,2016-09-01T23:22:14Z,Musical Instruments
135,1,1,6,0.5,2016-09-02T15:11:55Z,Musical Instruments
25,1,0,11,0.65,2017-05-24T23:03:44Z,Musical Instruments
25,0,0,16,2,2016-10-31T18:10:06Z,Musical Instruments
130,0,0,6,0.533333333,2017-03-10T16:55:04Z,Musical Instruments
20,0,0,6,0.533333333,2017-05-22T17:14:43Z,Musical Instruments
125,0,0,7,0.633333333,2017-03-10T17:06:46Z,Musical Instruments
20,0,0,28,2.5,2017-07-05T16:07:44Z,Musical Instruments
20,0,0,6,0.55,2017-06-20T21:46:40Z,Musical Instruments
20,0,0,8,0.583333333,2017-06-29T15:10:58Z,Musical Instruments
35,0,0,13,0.516666667,2017-05-30T00:19:02Z,Musical Instruments
20,0,0,5,0.516666667,2017-07-06T16:12:34Z,Musical Instruments
40,31,2,14,1,2017-05-19T12:26:28Z,Musical Instruments
20,237,12,6,1.5,2013-10-08T07:43:00Z,Musical Instruments
40,120,11,47,0.733333333,2015-11-06T16:49:43Z,Musical Instruments
85,384,25,98,10.5,2013-06-10T14:49:09Z,Musical Instruments
0,3160,47,22,1,2015-03-19T21:16:32Z,Musical Instruments
20,455,3,11,1,2015-07-22T21:55:34Z,Musical Instruments
35,82,6,7,1.5,2016-02-17T18:12:40Z,Musical Instruments
25,136,20,34,4,2015-12-07T21:39:25Z,Musical Instruments
50,63,13,49,1,2015-03-19T18:39:23Z,Musical Instruments
45,64,13,15,1.5,2016-02-29T17:06:36Z,Musical Instruments
40,28,3,32,4.5,2016-04-13T05:49:57Z,Musical Instruments
20,27,3,9,0.616666667,2015-10-18T22:42:50Z,Musical Instruments
20,0,0,23,1.5,2017-06-30T17:33:29Z,Musical Instruments
0,970,14,9,1,2016-03-20T19:36:03Z,Musical Instruments
0,991,29,12,1,2015-07-29T17:49:53Z,Musical Instruments
0,61,1,31,1.5,2015-09-01T20:54:52Z,Musical Instruments
0,1,0,20,1.5,2017-07-04T21:04:11Z,Musical Instruments
20,1981,28,38,2,2016-03-21T17:32:24Z,Musical Instruments
170,245,26,93,4.5,2016-10-28T16:32:47Z,Musical Instruments
85,38,12,83,5,2017-05-02T18:05:23Z,Musical Instruments
100,255,30,53,4,2015-11-12T06:40:19Z,Musical Instruments
50,62,1,22,1,2017-05-29T15:58:53Z,Musical Instruments
60,186,9,24,1.5,2016-09-30T17:24:49Z,Musical Instruments
50,62,1,49,2.5,2017-05-29T15:49:40Z,Musical Instruments
40,13,1,24,1.5,2016-09-23T16:18:59Z,Musical Instruments
20,25,1,10,0.65,2015-10-19T18:40:45Z,Musical Instruments
95,17,3,35,2.5,2016-04-06T20:04:46Z,Musical Instruments
20,36,4,40,1.5,2012-10-07T00:47:57Z,Musical Instruments
0,349,3,36,2.5,2017-05-29T17:27:42Z,Musical Instruments
200,85,2,23,4,2012-10-31T04:13:51Z,Musical Instruments
25,24,1,49,4.5,2016-03-29T16:57:54Z,Musical Instruments
30,26,1,52,3.5,2017-03-30T18:45:06Z,Musical Instruments
20,19,1,9,0.533333333,2015-10-19T20:13:21Z,Musical Instruments
20,30,1,15,0.616666667,2014-07-03T09:25:51Z,Musical Instruments
95,45,5,43,3,2016-04-04T18:44:36Z,Musical Instruments
40,305,0,23,2.5,2016-03-10T06:33:48Z,Musical Instruments
40,26,2,20,1.5,2016-07-24T15:55:44Z,Musical Instruments
20,75,2,27,0.733333333,2014-05-28T17:32:53Z,Musical Instruments
40,32,2,11,1.5,2016-04-13T06:45:40Z,Musical Instruments
50,70,2,17,1.5,2014-05-17T18:24:30Z,Musical Instruments
195,200,11,19,2,2014-07-24T19:17:09Z,Musical Instruments
30,478,3,31,0.7,2015-02-06T10:46:51Z,Musical Instruments
35,73,2,16,2,2014-03-09T22:32:54Z,Musical Instruments
40,33,5,26,2,2016-08-26T19:51:47Z,Musical Instruments
20,59,6,15,1,2015-11-25T21:56:34Z,Musical Instruments
25,192,21,17,1.5,2014-03-12T15:55:49Z,Musical Instruments
25,57,2,16,4.5,2013-11-14T17:47:35Z,Musical Instruments
20,81,11,27,3,2015-09-10T19:39:22Z,Musical Instruments
0,2995,51,19,1,2015-07-01T22:48:40Z,Musical Instruments
45,181,17,25,2.5,2014-11-20T09:38:59Z,Musical Instruments
20,589,6,8,1,2016-04-19T15:46:43Z,Musical Instruments
40,48,4,14,2,2016-04-13T06:42:25Z,Musical Instruments
40,81,7,11,1,2015-08-19T19:29:18Z,Musical Instruments
50,225,19,106,6,2015-04-15T18:02:45Z,Musical Instruments
30,438,10,12,0.566666667,2014-04-29T01:19:05Z,Musical Instruments
180,152,21,91,4.5,2016-03-03T21:20:36Z,Musical Instruments
20,244,25,33,6,2014-04-30T19:16:10Z,Musical Instruments
200,248,9,21,2,2015-03-09T21:31:38Z,Musical Instruments
20,111,12,64,3,2017-03-01T05:07:08Z,Musical Instruments
50,52,3,18,2,2017-02-14T03:09:24Z,Musical Instruments
20,10,1,12,1,2014-05-07T21:32:43Z,Musical Instruments
50,10,0,23,4,2014-05-09T21:09:19Z,Musical Instruments
50,9,0,33,3.5,2014-05-16T17:29:37Z,Musical Instruments
50,7,0,17,3,2014-05-09T19:50:45Z,Musical Instruments
50,7,0,31,3.5,2014-05-09T20:01:06Z,Musical Instruments
55,1,0,37,0.7,2017-05-17T20:23:46Z,Musical Instruments
50,6,2,30,3,2014-05-19T16:44:04Z,Musical Instruments
20,4,0,7,1,2015-06-11T15:55:19Z,Musical Instruments
50,6,0,17,3,2014-05-07T22:15:04Z,Musical Instruments
20,3,0,36,1,2016-10-03T16:42:12Z,Musical Instruments
50,5,0,23,3,2014-05-19T16:49:04Z,Musical Instruments
20,5,0,23,3,2014-05-19T15:55:12Z,Musical Instruments
75,43285,525,24,4,2013-01-03T00:55:31Z,Web Development
50,47886,285,125,12.5,2012-06-18T16:52:34Z,Web Development
50,2577,529,64,4.5,2016-06-30T16:57:08Z,Web Development
60,8777,206,75,15.5,2014-06-17T05:43:50Z,Web Development
20,23764,490,58,5.5,2015-10-17T04:52:25Z,Web Development
40,3541,202,37,4,2017-01-26T22:15:02Z,Web Development
50,2669,112,72,5.5,2017-04-27T19:21:11Z,Web Development
150,1966,359,65,5,2016-09-27T21:46:03Z,Web Development
200,4090,178,348,19.5,2016-10-12T03:14:13Z,Web Development
40,2578,210,39,5.5,2017-01-23T15:13:53Z,Web Development
195,24978,540,67,7,2015-10-27T20:27:11Z,Web Development
25,3133,351,63,6,2016-03-28T17:51:04Z,Web Development
200,15276,167,19,1.5,2017-03-16T20:57:12Z,Web Development
20,12458,253,82,4,2011-09-09T15:28:59Z,Web Development
95,1087,220,32,3.5,2016-11-07T17:53:40Z,Web Development
40,14074,106,46,12,2013-10-23T09:23:00Z,Web Development
20,26800,333,55,3,2014-02-13T20:39:33Z,Web Development
20,9425,147,14,1.5,2016-08-10T00:40:59Z,Web Development
40,2780,94,29,3,2017-01-26T17:16:27Z,Web Development
50,35267,217,53,4,2012-04-25T00:01:43Z,Web Development
100,2607,317,49,5,2015-11-26T23:56:12Z,Web Development
40,1502,218,49,6,2016-10-03T21:11:56Z,Web Development
200,9359,110,402,32.5,2016-10-10T15:09:14Z,Web Development
200,14842,131,17,1,2016-12-02T00:45:36Z,Web Development
190,6082,848,135,9.5,2016-11-22T14:55:35Z,Web Development
120,12366,506,120,9,2017-06-23T00:35:49Z,Web Development
110,4720,1017,126,7.5,2016-07-12T18:23:35Z,Web Development
165,7057,655,65,18.5,2016-11-12T18:53:51Z,Web Development
60,16829,820,77,5,2017-01-19T04:58:10Z,Web Development
65,4872,662,171,19,2017-01-17T22:30:33Z,Web Development
200,5809,1445,61,15,2016-08-28T17:54:07Z,Web Development
150,13439,1981,89,20.5,2016-11-01T23:50:51Z,Web Development
85,733,104,50,3,2017-06-20T16:05:46Z,Web Development
60,14813,1358,74,13.5,2015-02-23T12:04:53Z,Web Development
200,6601,1304,26,3.5,2015-11-21T06:56:33Z,Web Development
195,2804,418,212,37.5,2017-02-07T00:40:33Z,Web Development
195,9421,73,36,3.5,2015-08-25T00:03:06Z,Web Development
100,9668,38,52,4,2015-11-20T17:22:00Z,Web Development
20,2760,52,34,1,2017-02-16T21:59:01Z,Web Development
195,9831,56,74,14.5,2017-03-21T23:50:38Z,Web Development
60,486,59,27,2,2017-02-18T01:13:09Z,Web Development
95,11170,35,19,2.5,2016-02-02T21:05:27Z,Web Development
150,9384,21,16,1.5,2015-10-22T22:54:30Z,Web Development
100,9067,41,27,3,2017-03-08T22:34:43Z,Web Development
20,10247,200,15,1.5,2014-03-14T21:46:36Z,Web Development
20,10610,83,10,1,2014-02-12T21:27:40Z,Web Development
120,6162,324,43,4,2013-08-26T19:10:57Z,Web Development
20,1802,13,8,1,2017-06-21T16:37:46Z,Web Development
175,4783,41,48,7,2017-04-20T16:22:34Z,Web Development
60,2097,401,28,5.5,2016-02-23T16:50:16Z,Web Development
70,17714,198,23,3.5,2015-02-09T15:37:56Z,Web Development
20,9554,368,16,1.5,2015-10-28T18:16:52Z,Web Development
50,1129,137,77,17.5,2016-11-10T23:48:22Z,Web Development
100,22213,142,16,1,2015-08-11T18:52:58Z,Web Development
100,2412,116,28,2.5,2016-08-30T18:20:56Z,Web Development
100,18324,333,16,1,2013-07-09T20:27:14Z,Web Development
75,1696,193,60,10,2016-07-08T15:47:58Z,Web Development
80,7169,277,20,1,2016-10-27T21:56:49Z,Web Development
75,12893,220,95,8.5,2016-10-12T16:41:11Z,Web Development
195,4708,111,18,2.5,2016-10-06T04:49:57Z,Web Development
150,1050,223,64,6.5,2016-07-23T20:07:17Z,Web Development
125,7852,46,31,3.5,2015-03-02T19:03:21Z,Web Development
145,1683,340,48,8,2016-05-08T18:47:05Z,Web Development
50,119,6,70,10.5,2017-06-15T20:29:49Z,Web Development
100,1735,76,25,2.5,2016-08-30T17:48:52Z,Web Development
20,3699,201,11,1,2016-05-17T17:22:35Z,Web Development
115,10103,75,20,1.5,2016-05-29T17:49:28Z,Web Development
75,7380,43,59,2.5,2015-07-30T16:52:34Z,Web Development
20,3903,53,107,10.5,2017-06-27T23:16:24Z,Web Development
50,4892,49,32,2,2016-08-04T21:40:35Z,Web Development
200,2786,31,20,3,2017-01-24T22:09:52Z,Web Development
135,15064,237,15,1.5,2014-10-23T19:43:16Z,Web Development
95,22623,783,73,8,2016-06-20T18:48:26Z,Web Development
200,952,121,75,12,2017-03-22T20:09:26Z,Web Development
150,3415,312,160,25,2016-07-01T20:06:13Z,Web Development
195,7827,268,66,11,2016-09-26T15:08:29Z,Web Development
200,9773,117,65,4.5,2016-10-24T15:36:40Z,Web Development
80,13457,215,69,4.5,2017-04-06T16:57:56Z,Web Development
150,1399,212,89,8.5,2017-01-19T00:35:43Z,Web Development
120,4028,674,93,9,2016-06-09T15:13:54Z,Web Development
195,1371,165,83,20,2017-01-16T23:50:02Z,Web Development
65,12953,680,22,1.5,2016-09-12T18:51:32Z,Web Development
20,5125,395,53,7,2016-08-09T17:53:33Z,Web Development
75,43285,525,24,4,2013-01-03T00:55:31Z,Web Development
20,25864,188,32,5,2012-10-31T16:39:49Z,Web Development
200,5211,414,133,19.5,2016-11-14T00:44:48Z,Web Development
25,8234,1111,110,7.5,2015-11-13T17:30:34Z,Web Development
200,2687,331,138,25.5,2017-03-31T05:35:11Z,Web Development
50,5143,941,80,12,2016-07-01T21:20:38Z,Web Development
200,1827,129,66,20.5,2017-03-08T23:09:32Z,Web Development
80,5026,72,43,3,2017-05-17T20:36:49Z,Web Development
150,1301,179,80,7.5,2017-04-11T18:48:57Z,Web Development
195,23412,799,251,45,2013-04-08T00:46:14Z,Web Development
100,8691,836,63,11,2015-12-15T20:30:28Z,Web Development
60,3119,453,207,33,2016-11-24T00:38:03Z,Web Development
50,10150,997,90,16,2015-04-22T00:22:43Z,Web Development
0,14026,232,25,1,2015-10-02T22:59:15Z,Web Development
0,2214,20,23,2,2017-03-23T00:06:48Z,Web Development
0,21147,1220,16,1.5,2015-01-16T07:45:28Z,Web Development
0,19909,411,17,3,2014-02-12T01:54:02Z,Web Development
100,1385,89,97,11,2015-09-12T07:14:48Z,Web Development
0,10780,110,19,1,2016-01-14T18:03:09Z,Web Development
20,604,8,43,3.5,2017-04-11T05:56:16Z,Web Development
30,1772,13,48,2.5,2015-10-28T22:45:22Z,Web Development
20,3357,82,48,12.5,2014-04-18T09:51:00Z,Web Development
40,796,43,29,4,2016-07-25T17:16:45Z,Web Development
50,4123,23,34,3.5,2013-12-04T22:49:28Z,Web Development
75,2697,64,82,11.5,2013-04-22T18:19:38Z,Web Development
20,997,31,20,2,2016-11-07T22:03:01Z,Web Development
65,713,80,8,1.5,2016-09-19T21:06:29Z,Web Development
20,4259,0,11,1,2016-04-11T22:36:52Z,Web Development
0,98867,6512,20,3,2015-04-13T18:29:47Z,Web Development
200,1849,21,83,3,2016-08-23T20:46:39Z,Web Development
195,1645,75,12,1,2016-05-23T21:14:50Z,Web Development
0,64128,4047,17,1.5,2014-11-22T12:42:22Z,Web Development
20,2160,16,28,4,2016-03-10T17:20:41Z,Web Development
50,7660,7,19,2,2014-03-21T01:53:04Z,Web Development
20,2025,16,38,2,2016-05-02T20:56:01Z,Web Development
40,1548,30,126,15,2016-08-23T16:44:47Z,Web Development
40,2472,139,31,4,2015-01-22T06:47:09Z,Web Development
0,13535,473,18,1.5,2016-08-17T05:08:23Z,Web Development
20,5795,79,29,2.5,2013-09-27T03:11:22Z,Web Development
50,2643,56,24,3.5,2016-01-07T02:04:55Z,Web Development
50,3704,111,18,2,2014-06-16T14:00:47Z,Web Development
120,1678,34,32,2.5,2016-02-03T19:22:22Z,Web Development
195,960,110,32,2,2016-02-26T18:21:13Z,Web Development
95,1811,118,36,3.5,2015-03-18T21:27:54Z,Web Development
50,4123,46,31,4.5,2014-05-30T22:23:01Z,Web Development
0,26697,1097,20,1,2015-04-09T16:36:06Z,Web Development
50,5921,35,42,4.5,2014-03-11T19:43:30Z,Web Development
50,3011,57,10,1,2015-02-23T15:11:20Z,Web Development
0,8768,173,8,1,2016-12-09T03:39:22Z,Web Development
200,1673,31,24,3,2017-05-09T14:39:56Z,Web Development
200,16158,159,125,19.5,2017-06-07T05:58:36Z,Web Development
150,4057,359,99,6.5,2016-05-09T22:29:32Z,Web Development
200,6851,276,454,60,2014-01-21T12:31:24Z,Web Development
100,2234,253,115,11.5,2016-11-02T20:39:41Z,Web Development
50,9607,78,40,5.5,2016-10-24T18:14:43Z,Web Development
60,4689,216,54,10,2014-09-23T06:13:59Z,Web Development
95,9375,219,43,7,2014-01-10T18:41:55Z,Web Development
30,4848,105,123,16.5,2017-03-23T16:20:05Z,Web Development
30,84897,2685,10,2,2013-10-10T15:19:29Z,Web Development
150,12838,96,22,1.5,2016-03-11T18:30:18Z,Web Development
200,24861,423,281,22.5,2015-11-26T04:31:11Z,Web Development
20,9762,94,112,13.5,2016-11-01T15:30:36Z,Web Development
50,11262,142,18,2,2015-01-07T03:12:34Z,Web Development
200,1270,16,73,7,2017-05-01T23:07:05Z,Web Development
195,17895,212,30,4,2015-12-29T20:19:39Z,Web Development
195,11285,102,77,5.5,2017-02-07T17:20:39Z,Web Development
195,1040,5,30,3.5,2017-05-29T17:44:48Z,Web Development
95,23572,210,20,2,2016-06-20T18:46:15Z,Web Development
55,3801,43,12,1,2017-01-03T22:28:01Z,Web Development
195,12068,81,12,1.5,2016-04-05T16:50:51Z,Web Development
200,5559,35,21,2,2017-04-18T17:16:33Z,Web Development
100,1838,169,31,3,2016-08-30T19:52:11Z,Web Development
20,2104,69,14,1,2017-01-19T23:07:26Z,Web Development
35,15187,970,64,10,2012-09-10T23:52:58Z,Web Development
60,10606,570,88,23,2014-07-25T11:11:41Z,Web Development
200,6497,901,221,18,2015-06-03T22:40:09Z,Web Development
20,11536,876,60,6.5,2016-08-25T22:22:25Z,Web Development
195,16282,303,159,18.5,2016-10-29T19:28:45Z,Web Development
195,949,129,89,20.5,2017-03-27T16:46:54Z,Web Development
195,1995,286,45,6.5,2016-11-01T15:42:30Z,Web Development
195,6636,302,50,6,2016-05-26T19:10:29Z,Web Development
40,7146,629,77,14.5,2015-06-25T19:00:56Z,Web Development
195,1703,292,178,13,2016-12-16T14:59:21Z,Web Development
175,12815,262,53,8.5,2017-02-12T15:17:31Z,Web Development
40,44,0,68,8.5,2017-07-06T15:04:55Z,Web Development
95,502,62,59,5,2016-12-31T03:11:31Z,Web Development
115,627,125,7,1,2016-09-01T16:48:58Z,Web Development
50,851,164,75,4.5,2016-04-20T16:29:03Z,Web Development
0,29990,1342,87,17.5,2014-08-10T10:27:28Z,Web Development
0,10179,314,21,1.5,2016-09-26T23:44:51Z,Web Development
200,563,178,32,3,2016-08-11T22:16:30Z,Web Development
20,2320,114,43,6,2014-08-24T16:47:54Z,Web Development
200,2353,47,91,10,2015-01-22T14:36:59Z,Web Development
0,13210,978,8,0.55,2016-11-30T00:11:26Z,Web Development
20,1004,43,40,3.5,2016-08-19T00:45:41Z,Web Development
195,3015,30,19,2.5,2015-06-19T22:58:29Z,Web Development
0,8693,522,11,1.5,2017-05-02T02:38:43Z,Web Development
85,8711,44,22,1.5,2015-10-17T05:52:05Z,Web Development
200,9945,101,43,2,2017-02-17T22:15:48Z,Web Development
20,18143,159,15,2,2013-10-04T13:40:59Z,Web Development
150,13882,63,47,3,2015-08-04T18:54:44Z,Web Development
195,57422,874,84,7.5,2015-07-27T16:57:52Z,Web Development
95,10179,68,17,1.5,2015-08-14T00:27:33Z,Web Development
150,18101,88,68,5.5,2015-08-14T22:44:39Z,Web Development
95,2789,243,26,3.5,2015-11-12T19:01:10Z,Web Development
95,1437,24,20,1,2017-03-09T23:25:27Z,Web Development
50,10864,63,26,2,2016-02-01T19:34:26Z,Web Development
75,14254,27,20,1.5,2015-05-13T22:13:53Z,Web Development
195,6134,160,50,6.5,2016-12-19T14:40:00Z,Web Development
20,7867,147,23,3,2012-05-15T18:03:43Z,Web Development
95,8594,37,18,2,2016-07-04T22:11:35Z,Web Development
50,1892,147,24,2.5,2016-06-15T20:46:15Z,Web Development
30,3960,220,47,4.5,2016-07-24T18:04:32Z,Web Development
195,10518,129,57,4.5,2015-08-11T21:47:20Z,Web Development
20,10008,53,26,2.5,2016-12-01T17:33:48Z,Web Development
100,1023,118,38,6,2016-10-21T13:46:19Z,Web Development
200,3392,29,19,1.5,2016-10-06T20:52:47Z,Web Development
100,7213,50,38,3,2016-01-09T04:31:40Z,Web Development
35,4183,231,86,14,2014-10-12T06:29:05Z,Web Development
20,25854,306,17,2,2012-04-08T05:12:43Z,Web Development
150,6153,125,84,5,2015-06-14T18:18:57Z,Web Development
25,4010,17,12,1,2016-06-13T18:58:56Z,Web Development
75,5022,38,13,1,2016-05-27T21:28:29Z,Web Development
